ticket_id,airline_name_id,airline_name,flight_number_id,flight_number,class_id,class,price_id,price
8900,6,Air_India,577,AI-671,1,Economy,1499,16863
8901,6,Air_India,554,AI-685,1,Economy,1479,17388
8902,3,Vistara,555,UK-841,1,Economy,2861,18963
8903,6,Air_India,556,AI-683,1,Economy,2635,18753
8904,6,Air_India,524,AI-9657,1,Economy,2862,19488
8905,4,GO_FIRST,560,G8-331,1,Economy,2786,19541
8906,6,Air_India,574,AI-663,1,Economy,2645,21273
8907,3,Vistara,591,UK-954,1,Economy,2863,2339
8908,3,Vistara,482,UK-958,1,Economy,2863,2339
8909,3,Vistara,501,UK-988,1,Economy,2863,2339
8910,3,Vistara,483,UK-960,1,Economy,2863,2339
8911,3,Vistara,593,UK-986,1,Economy,2863,2339
8912,3,Vistara,542,UK-970,1,Economy,2863,2339
8913,3,Vistara,472,UK-994,1,Economy,2863,2339
8914,3,Vistara,489,UK-944,1,Economy,2863,2339
8915,3,Vistara,594,UK-950,1,Economy,2863,2339
8916,3,Vistara,595,UK-902,1,Economy,2863,2339
8917,3,Vistara,494,UK-996,1,Economy,2864,2599
8918,5,Indigo,623,6E-5013,1,Economy,2863,2339
8919,5,Indigo,531,6E-6721,1,Economy,2863,2339
8920,4,GO_FIRST,616,G8-7536,1,Economy,2863,2339
8921,4,GO_FIRST,617,G8-7537,1,Economy,2863,2339
8922,4,GO_FIRST,618,G8-7538,1,Economy,2863,2339
8923,5,Indigo,475,6E-6004,1,Economy,2863,2339
8924,5,Indigo,605,6E-2518,1,Economy,2863,2339
8925,2,AirAsia,610,I5-330,1,Economy,2863,2339
8926,5,Indigo,561,6E-2172,1,Economy,2863,2339
8927,4,GO_FIRST,474,G8-339,1,Economy,2863,2339
8928,4,GO_FIRST,619,G8-341,1,Economy,2863,2339
8929,4,GO_FIRST,620,G8-345,1,Economy,2863,2339
8930,5,Indigo,540,6E-2047,1,Economy,2863,2339
8931,4,GO_FIRST,621,G8-321,1,Economy,2863,2339
8932,4,GO_FIRST,564,G8-391,1,Economy,2863,2339
8933,4,GO_FIRST,530,G8-322,1,Economy,2863,2339
8934,4,GO_FIRST,622,G8-2508,1,Economy,2863,2339
8935,2,AirAsia,493,I5-631,1,Economy,2865,2336
8936,2,AirAsia,486,I5-942,1,Economy,2865,2336
8937,5,Indigo,491,6E-168,1,Economy,2866,2738
8938,6,Air_India,608,AI-864,1,Economy,2867,2464
8939,6,Air_India,532,AI-806,1,Economy,2867,2464
8940,6,Air_India,533,AI-809,1,Economy,2867,2464
8941,6,Air_India,563,AI-687,1,Economy,2867,2464
8942,6,Air_India,478,AI-867,1,Economy,2867,2464
8943,6,Air_India,479,AI-660,1,Economy,2867,2464
8944,6,Air_India,539,AI-635,1,Economy,2867,2464
8945,6,Air_India,481,AI-442,1,Economy,2867,2464
8946,3,Vistara,544,UK-928,1,Economy,2868,2914
8947,1,SpiceJet,484,SG-8710,1,Economy,2869,2614
8948,1,SpiceJet,590,SG-1059,1,Economy,2869,2614
8949,1,SpiceJet,388,SG-8152,1,Economy,2869,2614
8950,1,SpiceJet,580,SG-1090,1,Economy,2869,2614
8951,1,SpiceJet,543,SG-8702,1,Economy,2869,2614
8952,1,SpiceJet,581,SG-1062,1,Economy,2869,2614
8953,1,SpiceJet,485,SG-8158,1,Economy,2869,2614
8954,3,Vistara,592,UK-930,1,Economy,389,3024
8955,3,Vistara,473,UK-910,1,Economy,389,3024
8956,5,Indigo,612,6E-248,1,Economy,2866,2738
8957,5,Indigo,562,6E-5017,1,Economy,2866,2738
8958,6,Air_India,477,AI-888,1,Economy,2870,2779
8959,5,Indigo,505,6E-6234,1,Economy,2871,3010
8960,5,Indigo,513,6E-574,1,Economy,2872,3108
8961,5,Indigo,496,6E-6201,1,Economy,2872,3108
8962,2,AirAsia,280,I5-767,1,Economy,2873,3147
8963,3,Vistara,488,UK-940,1,Economy,392,3549
8964,2,AirAsia,493,I5-631,1,Economy,2874,3279
8965,4,GO_FIRST,535,G8-365,1,Economy,2875,3324
8966,5,Indigo,487,6E-416,1,Economy,2876,3424
8967,5,Indigo,476,6E-2077,1,Economy,2876,3424
8968,1,SpiceJet,517,SG-349,1,Economy,2877,3512
8969,1,SpiceJet,541,SG-2697,1,Economy,2877,3512
8970,4,GO_FIRST,545,G8-364,1,Economy,820,3533
8971,2,AirAsia,624,I5-678,1,Economy,2878,3721
8972,1,SpiceJet,546,SG-276,1,Economy,2879,4046
8973,2,AirAsia,611,I5-1569,1,Economy,2880,4096
8974,2,AirAsia,625,I5-336,1,Economy,2880,4096
8975,2,AirAsia,486,I5-942,1,Economy,2880,4096
8976,6,Air_India,567,AI-627,1,Economy,2881,4221
8977,5,Indigo,634,6E-5376,1,Economy,1764,4327
8978,1,SpiceJet,509,SG-4417,1,Economy,2882,4362
8979,5,Indigo,607,6E-296,1,Economy,2883,4375
8980,3,Vistara,604,UK-827,1,Economy,2884,4810
8981,3,Vistara,565,UK-877,1,Economy,2885,4953
8982,3,Vistara,598,UK-873,1,Economy,2885,4953
8983,4,GO_FIRST,527,G8-329,1,Economy,2886,4627
8984,4,GO_FIRST,528,G8-327,1,Economy,2886,4627
8985,4,GO_FIRST,529,G8-319,1,Economy,2886,4627
8986,5,Indigo,606,6E-5386,1,Economy,2887,4624
8987,6,Air_India,569,AI-637,1,Economy,2888,4715
8988,6,Air_India,586,AI-629,1,Economy,2889,4799
8989,2,AirAsia,582,I5-620,1,Economy,2890,4855
8990,3,Vistara,511,UK-875,1,Economy,422,5232
8991,4,GO_FIRST,633,G8-363,1,Economy,1165,4917
8992,3,Vistara,552,UK-621,1,Economy,1138,5267
8993,5,Indigo,520,6E-5392,1,Economy,2891,4957
8994,4,GO_FIRST,629,G8-306,1,Economy,771,4979
8995,4,GO_FIRST,636,G8-2606,1,Economy,771,4979
8996,5,Indigo,498,6E-6222,1,Economy,2892,5023
8997,5,Indigo,497,6E-176,1,Economy,2892,5023
8998,3,Vistara,565,UK-877,1,Economy,1792,5418
8999,3,Vistara,598,UK-873,1,Economy,1792,5418
9000,4,GO_FIRST,516,G8-349,1,Economy,2893,5077
9001,3,Vistara,522,UK-825,1,Economy,2894,5445
9002,3,Vistara,603,UK-821,1,Economy,2894,5445
9003,3,Vistara,511,UK-875,1,Economy,2895,5547
9004,2,AirAsia,611,I5-1569,1,Economy,2896,5218
9005,2,AirAsia,625,I5-336,1,Economy,2896,5218
9006,5,Indigo,495,6E-5382,1,Economy,2897,5303
9007,6,Air_India,548,AI-619,1,Economy,1609,5366
9008,4,GO_FIRST,626,G8-244,1,Economy,2898,5488
9009,5,Indigo,520,6E-5392,1,Economy,2899,5499
9010,4,GO_FIRST,480,G8-351,1,Economy,2900,5569
9011,6,Air_India,587,AI-669,1,Economy,2901,5709
9012,6,Air_India,499,AI-639,1,Economy,2902,5749
9013,3,Vistara,503,UK-863,1,Economy,811,6122
9014,3,Vistara,515,UK-853,1,Economy,811,6122
9015,3,Vistara,507,UK-851,1,Economy,811,6122
9016,3,Vistara,599,UK-849,1,Economy,811,6122
9017,3,Vistara,600,UK-845,1,Economy,811,6122
9018,3,Vistara,601,UK-857,1,Economy,811,6122
9019,3,Vistara,553,UK-865,1,Economy,811,6122
9020,6,Air_India,523,AI-673,1,Economy,424,5798
9021,6,Air_India,571,AI-607,1,Economy,2903,5963
9022,6,Air_India,577,AI-671,1,Economy,2904,5996
9023,6,Air_India,573,AI-645,1,Economy,7,6165
9024,6,Air_India,499,AI-639,1,Economy,2905,6169
9025,6,Air_India,523,AI-673,1,Economy,2906,6230
9026,6,Air_India,508,AI-651,1,Economy,852,6260
9027,6,Air_India,504,AI-675,1,Economy,2550,6304
9028,6,Air_India,570,AI-655,1,Economy,2907,6322
9029,5,Indigo,534,6E-5372,1,Economy,2908,6366
9030,6,Air_India,492,AI-631,1,Economy,2909,6406
9031,6,Air_India,549,AI-643,1,Economy,2716,6521
9032,6,Air_India,523,AI-673,1,Economy,1931,6650
9033,6,Air_India,525,AI-681,1,Economy,2910,6714
9034,6,Air_India,547,AI-774,1,Economy,2911,6725
9035,6,Air_India,571,AI-607,1,Economy,2912,6803
9036,6,Air_India,589,AI-679,1,Economy,2913,6878
9037,6,Air_India,577,AI-671,1,Economy,1296,6941
9038,6,Air_India,523,AI-673,1,Economy,2914,7413
9039,5,Indigo,490,6E-939,1,Economy,2915,7708
9040,6,Air_India,587,AI-669,1,Economy,2916,7735
9041,6,Air_India,508,AI-651,1,Economy,2917,7770
9042,6,Air_India,504,AI-675,1,Economy,2918,7919
9043,6,Air_India,547,AI-774,1,Economy,2918,7919
9044,6,Air_India,500,AI-649,1,Economy,2919,8444
9045,3,Vistara,526,UK-775,1,Economy,2920,8888
9046,3,Vistara,521,UK-771,1,Economy,2920,8888
9047,6,Air_India,558,AI-625,1,Economy,2921,8589
9048,3,Vistara,510,UK-613,1,Economy,2922,9125
9049,6,Air_India,514,AI-611,1,Economy,842,8852
9050,3,Vistara,511,UK-875,1,Economy,2923,9750
9051,3,Vistara,512,UK-852,1,Economy,75,9840
9052,3,Vistara,597,UK-653,1,Economy,2774,10038
9053,5,Indigo,519,6E-5384,1,Economy,2924,9721
9054,3,Vistara,521,UK-771,1,Economy,2925,10148
9055,1,SpiceJet,584,SG-343,1,Economy,2926,10104
9056,2,AirAsia,582,I5-620,1,Economy,2927,10295
9057,3,Vistara,550,UK-823,1,Economy,2928,10895
9058,3,Vistara,603,UK-821,1,Economy,2928,10895
9059,3,Vistara,604,UK-827,1,Economy,2928,10895
9060,3,Vistara,522,UK-825,1,Economy,2928,10895
9061,4,GO_FIRST,560,G8-331,1,Economy,2929,10865
9062,2,AirAsia,582,I5-620,1,Economy,2930,11775
9063,6,Air_India,524,AI-9657,1,Economy,2931,13031
9064,6,Air_India,556,AI-683,1,Economy,2932,13388
9065,6,Air_India,574,AI-663,1,Economy,2933,17336
9066,6,Air_India,554,AI-685,1,Economy,2934,18795
9067,3,Vistara,555,UK-841,1,Economy,2638,19803
9068,3,Vistara,494,UK-996,1,Economy,2863,2339
9069,3,Vistara,488,UK-940,1,Economy,2863,2339
9070,3,Vistara,591,UK-954,1,Economy,2864,2599
9071,4,GO_FIRST,527,G8-329,1,Economy,2863,2339
9072,4,GO_FIRST,529,G8-319,1,Economy,2863,2339
9073,2,AirAsia,611,I5-1569,1,Economy,2865,2336
9074,2,AirAsia,624,I5-678,1,Economy,2865,2336
9075,2,AirAsia,625,I5-336,1,Economy,2865,2336
9076,5,Indigo,505,6E-6234,1,Economy,2863,2339
9077,5,Indigo,513,6E-574,1,Economy,2866,2738
9078,1,SpiceJet,579,SG-1092,1,Economy,2869,2614
9079,5,Indigo,487,6E-416,1,Economy,2866,2738
9080,4,GO_FIRST,528,G8-327,1,Economy,2935,2748
9081,2,AirAsia,493,I5-631,1,Economy,2936,2747
9082,6,Air_India,532,AI-806,1,Economy,2870,2779
9083,6,Air_India,563,AI-687,1,Economy,2870,2779
9084,4,GO_FIRST,545,G8-364,1,Economy,2875,3324
9085,4,GO_FIRST,633,G8-363,1,Economy,2875,3324
9086,5,Indigo,496,6E-6201,1,Economy,2876,3424
9087,5,Indigo,562,6E-5017,1,Economy,2876,3424
9088,5,Indigo,540,6E-2047,1,Economy,2876,3424
9089,5,Indigo,491,6E-168,1,Economy,2876,3424
9090,5,Indigo,634,6E-5376,1,Economy,2937,3528
9091,5,Indigo,607,6E-296,1,Economy,730,3609
9092,5,Indigo,609,6E-6182,1,Economy,2938,3681
9093,6,Air_India,608,AI-864,1,Economy,2939,3724
9094,6,Air_India,533,AI-809,1,Economy,2939,3724
9095,4,GO_FIRST,626,G8-244,1,Economy,2940,3773
9096,5,Indigo,606,6E-5386,1,Economy,2941,3849
9097,5,Indigo,476,6E-2077,1,Economy,2942,4061
9098,6,Air_India,575,AI-570,1,Economy,2943,4106
9099,6,Air_India,492,AI-631,1,Economy,665,4149
9100,6,Air_India,586,AI-629,1,Economy,2881,4221
9101,5,Indigo,520,6E-5392,1,Economy,2883,4375
9102,3,Vistara,550,UK-823,1,Economy,2884,4810
9103,6,Air_India,548,AI-619,1,Economy,2381,4554
9104,6,Air_India,567,AI-627,1,Economy,2889,4799
9105,3,Vistara,565,UK-877,1,Economy,422,5232
9106,3,Vistara,598,UK-873,1,Economy,422,5232
9107,3,Vistara,603,UK-821,1,Economy,2944,5245
9108,4,GO_FIRST,535,G8-365,1,Economy,1165,4917
9109,5,Indigo,520,6E-5392,1,Economy,1165,4917
9110,1,SpiceJet,509,SG-4417,1,Economy,1363,4994
9111,6,Air_India,548,AI-619,1,Economy,2945,5051
9112,6,Air_India,514,AI-611,1,Economy,2946,5166
9113,4,GO_FIRST,629,G8-306,1,Economy,2947,5193
9114,3,Vistara,565,UK-877,1,Economy,2895,5547
9115,3,Vistara,598,UK-873,1,Economy,2895,5547
9116,6,Air_India,569,AI-637,1,Economy,2948,5345
9117,3,Vistara,604,UK-827,1,Economy,2949,5763
9118,3,Vistara,550,UK-823,1,Economy,2949,5763
9119,5,Indigo,497,6E-176,1,Economy,2898,5488
9120,1,SpiceJet,546,SG-276,1,Economy,2055,5516
9121,3,Vistara,522,UK-825,1,Economy,2950,5868
9122,3,Vistara,511,UK-875,1,Economy,2405,5967
9123,3,Vistara,565,UK-877,1,Economy,2405,5967
9124,6,Air_India,558,AI-625,1,Economy,2951,5691
9125,5,Indigo,498,6E-6222,1,Economy,2952,5695
9126,3,Vistara,603,UK-821,1,Economy,2953,6078
9127,4,GO_FIRST,480,G8-351,1,Economy,2954,5770
9128,6,Air_India,575,AI-570,1,Economy,689,5786
9129,6,Air_India,504,AI-675,1,Economy,424,5798
9130,3,Vistara,512,UK-852,1,Economy,581,6312
9131,6,Air_India,499,AI-639,1,Economy,2903,5963
9132,4,GO_FIRST,480,G8-351,1,Economy,2955,5970
9133,3,Vistara,507,UK-851,1,Economy,2956,6437
9134,3,Vistara,600,UK-845,1,Economy,2956,6437
9135,6,Air_India,547,AI-774,1,Economy,1384,6219
9136,6,Air_India,499,AI-639,1,Economy,2957,6383
9137,6,Air_India,587,AI-669,1,Economy,497,6654
9138,6,Air_India,500,AI-649,1,Economy,2958,6712
9139,6,Air_India,547,AI-774,1,Economy,2959,6744
9140,6,Air_India,499,AI-639,1,Economy,2912,6803
9141,6,Air_India,514,AI-611,1,Economy,2960,6962
9142,3,Vistara,510,UK-613,1,Economy,2961,7392
9143,3,Vistara,568,UK-655,1,Economy,1748,7688
9144,6,Air_India,504,AI-675,1,Economy,2914,7413
9145,6,Air_India,547,AI-774,1,Economy,2914,7413
9146,2,AirAsia,280,I5-767,1,Economy,679,7437
9147,6,Air_India,585,AI-688,1,Economy,1310,7897
9148,6,Air_India,558,AI-625,1,Economy,2962,8064
9149,6,Air_India,508,AI-651,1,Economy,2963,8190
9150,3,Vistara,552,UK-621,1,Economy,2964,8921
9151,6,Air_India,551,AI-667,1,Economy,2965,8777
9152,5,Indigo,490,6E-939,1,Economy,2966,9050
9153,3,Vistara,521,UK-771,1,Economy,2967,9518
9154,3,Vistara,565,UK-877,1,Economy,2923,9750
9155,3,Vistara,598,UK-873,1,Economy,2923,9750
9156,2,AirAsia,615,I5-471,1,Economy,2967,9518
9157,3,Vistara,597,UK-653,1,Economy,2775,10091
9158,3,Vistara,526,UK-775,1,Economy,2925,10148
9159,6,Air_India,525,AI-681,1,Economy,2968,10582
9160,3,Vistara,603,UK-821,1,Economy,2969,11210
9161,3,Vistara,603,UK-821,1,Economy,2970,11735
9162,3,Vistara,522,UK-825,1,Economy,2970,11735
9163,4,GO_FIRST,560,G8-331,1,Economy,2971,13676
9164,6,Air_India,554,AI-685,1,Economy,2581,16496
9165,6,Air_India,556,AI-683,1,Economy,2972,17115
9166,6,Air_India,524,AI-9657,1,Economy,2587,19908
9167,6,Air_India,574,AI-663,1,Economy,2803,22953
9168,2,AirAsia,582,I5-620,1,Economy,2973,28457
9169,3,Vistara,544,UK-928,1,Economy,2863,2339
9170,4,GO_FIRST,528,G8-327,1,Economy,2863,2339
9171,5,Indigo,634,6E-5376,1,Economy,2863,2339
9172,5,Indigo,613,6E-5395,1,Economy,2863,2339
9173,6,Air_India,477,AI-888,1,Economy,2867,2464
9174,3,Vistara,489,UK-944,1,Economy,2974,2834
9175,5,Indigo,496,6E-6201,1,Economy,2866,2738
9176,6,Air_India,533,AI-809,1,Economy,2870,2779
9177,6,Air_India,479,AI-660,1,Economy,2870,2779
9178,5,Indigo,534,6E-5372,1,Economy,2871,3010
9179,1,SpiceJet,509,SG-4417,1,Economy,2975,3014
9180,5,Indigo,487,6E-416,1,Economy,2872,3108
9181,5,Indigo,476,6E-2077,1,Economy,2872,3108
9182,6,Air_India,563,AI-687,1,Economy,2071,3199
9183,4,GO_FIRST,626,G8-244,1,Economy,2875,3324
9184,2,AirAsia,280,I5-767,1,Economy,2345,3348
9185,5,Indigo,607,6E-296,1,Economy,2938,3681
9186,1,SpiceJet,517,SG-349,1,Economy,2976,3828
9187,6,Air_India,575,AI-570,1,Economy,2977,3843
9188,5,Indigo,566,6E-213,1,Economy,2978,3944
9189,5,Indigo,498,6E-6222,1,Economy,2179,3947
9190,6,Air_India,548,AI-619,1,Economy,1923,4134
9191,3,Vistara,565,UK-877,1,Economy,758,4488
9192,3,Vistara,598,UK-873,1,Economy,758,4488
9193,3,Vistara,565,UK-877,1,Economy,1185,4638
9194,3,Vistara,598,UK-873,1,Economy,1185,4638
9195,5,Indigo,609,6E-6182,1,Economy,2315,4316
9196,5,Indigo,606,6E-5386,1,Economy,2979,4352
9197,3,Vistara,568,UK-655,1,Economy,2495,4769
9198,6,Air_India,577,AI-671,1,Economy,2980,4421
9199,3,Vistara,604,UK-827,1,Economy,2981,4909
9200,5,Indigo,520,6E-5392,1,Economy,2982,4702
9201,6,Air_India,573,AI-645,1,Economy,2382,4768
9202,6,Air_India,514,AI-611,1,Economy,2983,4809
9203,1,SpiceJet,546,SG-276,1,Economy,1363,4994
9204,6,Air_India,575,AI-570,1,Economy,2984,5103
9205,6,Air_India,558,AI-625,1,Economy,2985,5219
9206,6,Air_India,547,AI-774,1,Economy,2986,5269
9207,3,Vistara,522,UK-825,1,Economy,2949,5763
9208,6,Air_India,525,AI-681,1,Economy,2987,5495
9209,6,Air_India,575,AI-570,1,Economy,541,5523
9210,5,Indigo,497,6E-176,1,Economy,2952,5695
9211,6,Air_India,571,AI-607,1,Economy,2902,5749
9212,6,Air_India,523,AI-673,1,Economy,2988,5915
9213,6,Air_India,587,AI-669,1,Economy,2989,5990
9214,6,Air_India,570,AI-655,1,Economy,2990,6007
9215,6,Air_India,577,AI-671,1,Economy,2039,6101
9216,6,Air_India,547,AI-774,1,Economy,1850,6215
9217,3,Vistara,550,UK-823,1,Economy,2991,6603
9218,5,Indigo,519,6E-5384,1,Economy,2992,6257
9219,6,Air_India,504,AI-675,1,Economy,2959,6744
9220,6,Air_India,547,AI-774,1,Economy,2993,6884
9221,4,GO_FIRST,516,G8-349,1,Economy,502,7021
9222,6,Air_India,508,AI-651,1,Economy,2994,7140
9223,3,Vistara,512,UK-852,1,Economy,2995,7813
9224,6,Air_India,558,AI-625,1,Economy,2996,7592
9225,3,Vistara,597,UK-653,1,Economy,2997,8246
9226,3,Vistara,597,UK-653,1,Economy,2103,8456
9227,3,Vistara,521,UK-771,1,Economy,2998,9098
9228,2,AirAsia,615,I5-471,1,Economy,2999,8755
9229,3,Vistara,510,UK-613,1,Economy,3000,9387
9230,5,Indigo,490,6E-939,1,Economy,2810,9513
9231,2,AirAsia,582,I5-620,1,Economy,2967,9518
9232,3,Vistara,603,UK-821,1,Economy,3001,11420
9233,3,Vistara,521,UK-771,1,Economy,3002,11902
9234,6,Air_India,556,AI-683,1,Economy,3003,11603
9235,6,Air_India,524,AI-9657,1,Economy,3004,13167
9236,6,Air_India,574,AI-663,1,Economy,3005,13178
9237,3,Vistara,614,UK-861,1,Economy,2750,15918
9238,3,Vistara,555,UK-841,1,Economy,2817,16338
9239,6,Air_India,554,AI-685,1,Economy,2972,17115
9240,4,GO_FIRST,559,G8-575,1,Economy,3006,21845
9241,4,GO_FIRST,578,G8-2440,1,Economy,3007,25159
9242,5,Indigo,607,6E-296,1,Economy,2863,2339
9243,5,Indigo,497,6E-176,1,Economy,2863,2339
9244,5,Indigo,498,6E-6222,1,Economy,2863,2339
9245,5,Indigo,476,6E-2077,1,Economy,2866,2738
9246,5,Indigo,540,6E-2047,1,Economy,2866,2738
9247,3,Vistara,592,UK-930,1,Economy,3008,3234
9248,2,AirAsia,280,I5-767,1,Economy,3009,2987
9249,5,Indigo,606,6E-5386,1,Economy,2871,3010
9250,5,Indigo,495,6E-5382,1,Economy,2871,3010
9251,5,Indigo,634,6E-5376,1,Economy,2871,3010
9252,1,SpiceJet,546,SG-276,1,Economy,2975,3014
9253,1,SpiceJet,509,SG-4417,1,Economy,2877,3512
9254,5,Indigo,520,6E-5392,1,Economy,2938,3681
9255,6,Air_India,514,AI-611,1,Economy,3010,3752
9256,6,Air_India,514,AI-611,1,Economy,3011,3762
9257,1,SpiceJet,584,SG-343,1,Economy,3012,3793
9258,6,Air_India,548,AI-619,1,Economy,3013,3819
9259,5,Indigo,634,6E-5376,1,Economy,2378,3846
9260,6,Air_India,548,AI-619,1,Economy,1679,4239
9261,3,Vistara,510,UK-613,1,Economy,2889,4799
9262,3,Vistara,603,UK-821,1,Economy,2884,4810
9263,6,Air_India,492,AI-631,1,Economy,3014,4464
9264,3,Vistara,603,UK-821,1,Economy,2981,4909
9265,3,Vistara,550,UK-823,1,Economy,2981,4909
9266,3,Vistara,522,UK-825,1,Economy,3015,4930
9267,3,Vistara,552,UK-621,1,Economy,415,5015
9268,3,Vistara,522,UK-825,1,Economy,3016,5028
9269,4,GO_FIRST,516,G8-349,1,Economy,3017,4680
9270,3,Vistara,568,UK-655,1,Economy,3018,5270
9271,6,Air_India,587,AI-669,1,Economy,3019,5014
9272,6,Air_India,549,AI-643,1,Economy,3020,5439
9273,6,Air_India,547,AI-774,1,Economy,3021,5690
9274,6,Air_India,508,AI-651,1,Economy,690,5840
9275,6,Air_India,569,AI-637,1,Economy,3022,5985
9276,5,Indigo,519,6E-5384,1,Economy,2547,6048
9277,6,Air_India,571,AI-607,1,Economy,2905,6169
9278,3,Vistara,597,UK-653,1,Economy,3023,6698
9279,5,Indigo,490,6E-939,1,Economy,3024,6518
9280,6,Air_India,585,AI-688,1,Economy,3025,6642
9281,2,AirAsia,615,I5-471,1,Economy,2608,7251
9282,3,Vistara,526,UK-775,1,Economy,3026,8258
9283,2,AirAsia,582,I5-620,1,Economy,2999,8755
9284,4,GO_FIRST,557,G8-382,1,Economy,3027,10730
9285,4,GO_FIRST,560,G8-331,1,Economy,3027,10730
9286,6,Air_India,554,AI-685,1,Economy,3003,11603
9287,6,Air_India,574,AI-663,1,Economy,3028,11918
9288,3,Vistara,555,UK-841,1,Economy,2620,13083
9289,6,Air_India,524,AI-9657,1,Economy,3029,15131
9290,5,Indigo,637,6E-5006,1,Economy,2863,2339
9291,5,Indigo,534,6E-5372,1,Economy,2863,2339
9292,5,Indigo,606,6E-5386,1,Economy,2863,2339
9293,5,Indigo,495,6E-5382,1,Economy,2863,2339
9294,5,Indigo,609,6E-6182,1,Economy,2863,2339
9295,5,Indigo,638,6E-154,1,Economy,2866,2738
9296,5,Indigo,639,6E-945,1,Economy,2866,2738
9297,5,Indigo,562,6E-5017,1,Economy,2872,3108
9298,6,Air_India,514,AI-611,1,Economy,3030,3489
9299,1,SpiceJet,546,SG-276,1,Economy,2877,3512
9300,6,Air_India,640,AI-615,1,Economy,3013,3819
9301,1,SpiceJet,584,SG-343,1,Economy,2976,3828
9302,6,Air_India,577,AI-671,1,Economy,2977,3843
9303,1,SpiceJet,517,SG-349,1,Economy,864,4142
9304,6,Air_India,575,AI-570,1,Economy,3031,4158
9305,6,Air_India,577,AI-671,1,Economy,3031,4158
9306,6,Air_India,640,AI-615,1,Economy,1679,4239
9307,5,Indigo,520,6E-5392,1,Economy,2979,4352
9308,6,Air_India,569,AI-637,1,Economy,3032,4473
9309,6,Air_India,549,AI-643,1,Economy,3033,4547
9310,6,Air_India,577,AI-671,1,Economy,3034,4578
9311,6,Air_India,575,AI-570,1,Economy,3034,4578
9312,3,Vistara,568,UK-655,1,Economy,3035,4970
9313,5,Indigo,490,6E-939,1,Economy,2983,4809
9314,2,AirAsia,615,I5-471,1,Economy,2890,4855
9315,6,Air_India,577,AI-671,1,Economy,2984,5103
9316,4,GO_FIRST,516,G8-349,1,Economy,3036,5187
9317,3,Vistara,603,UK-821,1,Economy,2949,5763
9318,4,GO_FIRST,536,G8-387,1,Economy,3037,5618
9319,6,Air_India,508,AI-651,1,Economy,3038,6699
9320,6,Air_India,556,AI-683,1,Economy,3039,6773
9321,6,Air_India,554,AI-685,1,Economy,3039,6773
9322,6,Air_India,641,AI-695,1,Economy,2606,6993
9323,6,Air_India,574,AI-663,1,Economy,3040,7193
9324,3,Vistara,526,UK-775,1,Economy,3041,7576
9325,6,Air_India,523,AI-673,1,Economy,3042,7250
9326,6,Air_India,547,AI-774,1,Economy,3042,7250
9327,2,AirAsia,582,I5-620,1,Economy,2608,7251
9328,6,Air_India,589,AI-679,1,Economy,3043,7329
9329,3,Vistara,521,UK-771,1,Economy,586,7838
9330,3,Vistara,510,UK-613,1,Economy,3044,7865
9331,5,Indigo,519,6E-5384,1,Economy,2535,8558
9332,6,Air_India,577,AI-671,1,Economy,246,9105
9333,3,Vistara,552,UK-621,1,Economy,3045,9546
9334,6,Air_India,524,AI-9657,1,Economy,3046,9986
9335,6,Air_India,554,AI-685,1,Economy,3028,11918
9336,4,GO_FIRST,560,G8-331,1,Economy,3047,12750
9337,4,GO_FIRST,557,G8-382,1,Economy,3048,13700
9338,3,Vistara,555,UK-841,1,Economy,1159,16888
9339,2,AirAsia,582,I5-620,1,Economy,3049,21871
9340,2,AirAsia,280,I5-767,1,Economy,2863,2339
9341,2,AirAsia,615,I5-471,1,Economy,2865,2336
9342,1,SpiceJet,584,SG-343,1,Economy,2877,3512
9343,5,Indigo,490,6E-939,1,Economy,2938,3681
9344,5,Indigo,520,6E-5392,1,Economy,3050,3962
9345,6,Air_India,586,AI-629,1,Economy,809,4484
9346,3,Vistara,552,UK-621,1,Economy,3051,5330
9347,5,Indigo,495,6E-5382,1,Economy,2892,5023
9348,3,Vistara,512,UK-852,1,Economy,3052,5896
9349,3,Vistara,510,UK-613,1,Economy,5,5954
9350,6,Air_India,570,AI-655,1,Economy,1892,5645
9351,4,GO_FIRST,631,G8-371,1,Economy,1378,5805
9352,6,Air_India,641,AI-695,1,Economy,3053,6022
9353,6,Air_India,508,AI-651,1,Economy,3054,6300
9354,6,Air_India,556,AI-683,1,Economy,3055,6353
9355,6,Air_India,585,AI-688,1,Economy,1307,6427
9356,6,Air_India,585,AI-688,1,Economy,692,6879
9357,6,Air_India,642,AI-657,1,Economy,3056,7194
9358,6,Air_India,500,AI-649,1,Economy,2044,7289
9359,6,Air_India,508,AI-651,1,Economy,3057,7415
9360,3,Vistara,518,UK-773,1,Economy,586,7838
9361,6,Air_India,574,AI-663,1,Economy,3058,7613
9362,6,Air_India,547,AI-774,1,Economy,3059,7670
9363,6,Air_India,589,AI-679,1,Economy,3060,8222
9364,6,Air_India,554,AI-685,1,Economy,3061,8348
9365,4,GO_FIRST,557,G8-382,1,Economy,3062,8351
9366,6,Air_India,524,AI-9657,1,Economy,2829,9146
9367,4,GO_FIRST,560,G8-331,1,Economy,3063,9615
9368,3,Vistara,555,UK-841,1,Economy,3064,18378
9369,2,AirAsia,582,I5-620,1,Economy,2865,2336
9370,5,Indigo,520,6E-5392,1,Economy,2863,2339
