flight_id,ticket_id,airline_name_id,flight_number_id
6726,6726,4,252
6727,6727,4,253
6728,6728,1,359
6729,6729,1,457
6730,6730,2,224
6731,6731,5,455
6732,6732,5,430
6733,6733,5,431
6734,6734,5,456
6735,6735,5,356
6736,6736,6,180
6737,6737,6,58
6738,6738,4,256
6739,6739,6,85
6740,6740,5,344
6741,6741,5,456
6742,6742,5,356
6743,6743,6,99
6744,6744,5,345
6745,6745,4,121
6746,6746,2,164
6747,6747,6,80
6748,6748,3,159
6749,6749,3,92
6750,6750,3,91
6751,6751,3,163
6752,6752,3,25
6753,6753,3,8
6754,6754,3,161
6755,6755,3,6
6756,6756,3,4
6757,6757,3,7
6758,6758,3,5
6759,6759,3,69
6760,6760,3,45
6761,6761,6,218
6762,6762,6,285
6763,6763,5,456
6764,6764,3,171
6765,6765,3,60
6766,6766,3,32
6767,6767,3,33
6768,6768,3,34
6769,6769,3,35
6770,6770,1,458
6771,6771,3,126
6772,6772,3,125
6773,6773,5,368
6774,6774,5,369
6775,6775,6,51
6776,6776,6,50
6777,6777,6,49
6778,6778,5,459
6779,6779,5,277
6780,6780,5,460
6781,6781,3,75
6782,6782,5,400
6783,6783,5,410
6784,6784,5,461
6785,6785,5,274
6786,6786,6,68
6787,6787,5,399
6788,6788,5,462
6789,6789,5,263
6790,6790,5,262
6791,6791,5,277
6792,6792,5,278
6793,6793,5,277
6794,6794,6,65
6795,6795,3,88
6796,6796,1,2
6797,6797,6,83
6798,6798,6,84
6799,6799,3,32
6800,6800,3,33
6801,6801,3,34
6802,6802,3,35
6803,6803,3,36
6804,6804,3,45
6805,6805,5,53
6806,6806,5,55
6807,6807,3,59
6808,6808,1,2
6809,6809,1,28
6810,6810,1,286
6811,6811,3,61
6812,6812,3,69
6813,6813,3,77
6814,6814,3,78
6815,6815,1,300
6816,6816,1,28
6817,6817,3,88
6818,6818,3,75
6819,6819,5,460
6820,6820,5,462
6821,6821,5,399
6822,6822,5,461
6823,6823,1,28
6824,6824,1,90
6825,6825,1,2
6826,6826,2,314
6827,6827,5,369
6828,6828,1,90
6829,6829,1,2
6830,6830,2,47
6831,6831,5,368
6832,6832,5,279
6833,6833,5,262
6834,6834,5,299
6835,6835,5,290
6836,6836,5,274
6837,6837,5,410
6838,6838,6,68
6839,6839,5,318
6840,6840,5,277
6841,6841,5,279
6842,6842,6,51
6843,6843,5,290
6844,6844,5,277
6845,6845,5,263
6846,6846,5,263
6847,6847,6,99
6848,6848,6,100
6849,6849,6,23
6850,6850,6,102
6851,6851,6,18
6852,6852,6,17
6853,6853,5,278
6854,6854,5,264
6855,6855,1,269
6856,6856,6,65
6857,6857,3,92
6858,6858,5,374
6859,6859,3,4
6860,6860,3,7
6861,6861,5,53
6862,6862,5,55
6863,6863,6,50
6864,6864,3,8
6865,6865,3,6
6866,6866,6,83
6867,6867,3,69
6868,6868,3,45
6869,6869,3,92
6870,6870,6,99
6871,6871,6,100
6872,6872,6,98
6873,6873,6,23
6874,6874,6,102
6875,6875,6,18
6876,6876,6,17
6877,6877,3,25
6878,6878,3,60
6879,6879,6,65
6880,6880,6,58
6881,6881,3,33
6882,6882,3,34
6883,6883,3,35
6884,6884,3,60
6885,6885,3,32
6886,6886,1,301
6887,6887,3,81
6888,6888,6,117
6889,6889,6,117
6890,6890,6,89
6891,6891,6,68
6892,6892,1,28
6893,6893,1,1
6894,6894,5,460
6895,6895,5,400
6896,6896,5,374
6897,6897,5,279
6898,6898,5,277
6899,6899,5,299
6900,6900,5,278
6901,6901,5,278
6902,6902,1,269
6903,6903,5,263
6904,6904,3,125
6905,6905,3,88
6906,6906,5,369
6907,6907,2,19
6908,6908,3,4
6909,6909,3,91
6910,6910,5,263
6911,6911,5,274
6912,6912,5,264
6913,6913,5,53
6914,6914,5,55
6915,6915,3,25
6916,6916,1,261
6917,6917,1,286
6918,6918,3,45
6919,6919,3,8
6920,6920,3,60
6921,6921,3,32
6922,6922,3,92
6923,6923,3,33
6924,6924,3,34
6925,6925,1,463
6926,6926,1,464
6927,6927,1,1
6928,6928,1,338
6929,6929,1,269
6930,6930,5,263
6931,6931,5,318
6932,6932,5,264
6933,6933,5,278
6934,6934,5,53
6935,6935,5,55
6936,6936,3,91
6937,6937,3,69
6938,6938,3,45
6939,6939,3,25
6940,6940,3,8
6941,6941,3,6
6942,6942,3,4
6943,6943,3,92
6944,6944,3,7
6945,6945,6,149
6946,6946,3,91
6947,6947,3,69
6948,6948,3,45
6949,6949,1,300
6950,6950,3,7
6951,6951,3,33
6952,6952,3,34
6953,6953,3,35
6954,6954,3,60
6955,6955,3,36
6956,6956,3,32
6957,6957,3,79
6958,6958,3,114
6959,6959,3,77
6960,6960,3,59
6961,6961,5,465
6962,6962,5,278
6963,6963,2,164
6964,6964,3,163
6965,6965,3,7
6966,6966,3,5
6967,6967,3,162
6968,6968,3,160
6969,6969,5,264
6970,6970,3,159
6971,6971,3,91
6972,6972,3,69
6973,6973,3,45
6974,6974,6,168
6975,6975,6,151
6976,6976,3,160
6977,6977,3,159
6978,6978,3,92
6979,6979,5,55
6980,6980,3,114
6981,6981,1,301
6982,6982,3,170
6983,6983,3,171
6984,6984,3,32
6985,6985,3,33
6986,6986,3,34
6987,6987,6,108
6988,6988,6,65
6989,6989,6,58
6990,6990,3,77
6991,6991,6,99
6992,6992,6,100
6993,6993,6,98
6994,6994,6,23
6995,6995,6,149
6996,6996,6,18
6997,6997,6,17
6998,6998,3,125
6999,6999,5,466
7000,7000,1,444
7001,7001,5,333
7002,7002,5,265
7003,7003,5,266
7004,7004,5,317
7005,7005,2,164
7006,7006,3,159
7007,7007,3,159
7008,7008,1,300
7009,7009,5,55
7010,7010,3,171
7011,7011,6,182
7012,7012,3,79
7013,7013,3,77
7014,7014,5,462
7015,7015,5,264
7016,7016,5,290
7017,7017,3,163
7018,7018,6,65
7019,7019,3,46
7020,7020,5,53
7021,7021,3,170
7022,7022,6,182
7023,7023,1,301
7024,7024,5,55
7025,7025,6,58
7026,7026,6,83
7027,7027,6,65
7028,7028,3,77
7029,7029,3,75
7030,7030,5,369
7031,7031,5,462
7032,7032,3,88
7033,7033,5,460
7034,7034,5,53
7035,7035,6,180
7036,7036,3,92
7037,7037,3,45
7038,7038,3,159
7039,7039,3,91
7040,7040,5,55
7041,7041,3,69
7042,7042,1,302
7043,7043,6,83
7044,7044,3,32
7045,7045,3,33
7046,7046,3,34
7047,7047,3,79
7048,7048,1,300
7049,7049,3,77
7050,7050,2,309
7051,7051,3,88
7052,7052,5,466
7053,7053,3,125
7054,7054,5,368
7055,7055,5,369
7056,7056,5,266
7057,7057,2,281
7058,7058,2,282
7059,7059,5,263
7060,7060,6,50
7061,7061,3,159
7062,7062,3,92
7063,7063,3,161
7064,7064,3,8
7065,7065,3,6
7066,7066,3,4
7067,7067,3,7
7068,7068,3,5
7069,7069,3,162
7070,7070,3,160
7071,7071,3,161
7072,7072,1,28
7073,7073,1,1
7074,7074,2,164
7075,7075,2,47
7076,7076,6,65
7077,7077,6,51
7078,7078,6,131
7079,7079,5,374
7080,7080,5,53
7081,7081,5,55
7082,7082,6,68
7083,7083,1,302
7084,7084,6,99
7085,7085,6,100
7086,7086,6,98
7087,7087,6,23
7088,7088,6,180
7089,7089,6,149
7090,7090,6,18
7091,7091,6,17
7092,7092,3,35
7093,7093,3,36
7094,7094,1,301
7095,7095,6,89
7096,7096,1,300
7097,7097,1,322
7098,7098,3,79
7099,7099,6,58
7100,7100,6,65
7101,7101,6,117
7102,7102,4,94
7103,7103,4,93
7104,7104,4,95
7105,7105,2,323
7106,7106,5,461
7107,7107,1,1
7108,7108,3,75
7109,7109,5,466
7110,7110,5,333
7111,7111,5,368
7112,7112,3,125
7113,7113,1,269
7114,7114,5,369
7115,7115,3,88
7116,7116,5,265
7117,7117,1,286
7118,7118,3,4
7119,7119,3,5
7120,7120,3,162
7121,7121,3,69
7122,7122,3,163
7123,7123,3,6
7124,7124,5,264
7125,7125,1,28
7126,7126,1,90
7127,7127,1,2
7128,7128,3,161
7129,7129,5,266
7130,7130,3,4
7131,7131,3,7
7132,7132,3,5
7133,7133,3,162
7134,7134,3,25
7135,7135,3,8
7136,7136,3,161
7137,7137,5,55
7138,7138,5,53
7139,7139,3,114
7140,7140,3,60
7141,7141,1,301
7142,7142,3,35
7143,7143,3,36
7144,7144,3,170
7145,7145,3,171
7146,7146,2,282
7147,7147,2,309
7148,7148,6,51
7149,7149,6,49
7150,7150,3,79
7151,7151,3,77
7152,7152,2,281
7153,7153,6,182
7154,7154,4,330
7155,7155,4,324
7156,7156,4,205
7157,7157,4,193
7158,7158,4,196
7159,7159,2,326
7160,7160,4,296
7161,7161,4,192
7162,7162,4,11
7163,7163,4,10
7164,7164,4,272
7165,7165,4,121
7166,7166,4,191
7167,7167,4,195
7168,7168,4,327
7169,7169,2,292
7170,7170,2,420
7171,7171,4,12
7172,7172,2,27
7173,7173,4,9
7174,7174,4,304
7175,7175,4,194
7176,7176,6,49
7177,7177,4,419
7178,7178,5,462
7179,7179,3,161
7180,7180,3,160
7181,7181,1,300
7182,7182,3,114
7183,7183,6,51
7184,7184,5,55
7185,7185,3,79
7186,7186,3,77
7187,7187,2,282
7188,7188,2,19
7189,7189,5,53
7190,7190,5,55
7191,7191,6,99
7192,7192,3,46
7193,7193,1,301
7194,7194,3,79
7195,7195,6,108
7196,7196,3,77
7197,7197,6,182
7198,7198,6,65
7199,7199,5,399
7200,7200,6,68
7201,7201,6,50
7202,7202,5,53
7203,7203,5,55
7204,7204,3,8
7205,7205,3,160
7206,7206,6,99
7207,7207,6,100
7208,7208,6,98
7209,7209,6,23
7210,7210,6,102
7211,7211,6,149
7212,7212,6,18
7213,7213,6,17
7214,7214,1,302
7215,7215,3,114
7216,7216,6,89
7217,7217,1,300
7218,7218,3,79
7219,7219,6,131
7220,7220,6,89
7221,7221,3,77
7222,7222,6,182
7223,7223,5,274
7224,7224,2,323
7225,7225,5,333
7226,7226,3,159
7227,7227,3,92
7228,7228,3,91
7229,7229,3,69
7230,7230,3,45
7231,7231,3,159
7232,7232,3,92
7233,7233,5,53
7234,7234,6,99
7235,7235,6,100
7236,7236,6,98
7237,7237,6,23
7238,7238,6,102
7239,7239,6,180
7240,7240,6,149
7241,7241,6,18
7242,7242,6,17
7243,7243,6,65
7244,7244,6,58
7245,7245,3,171
7246,7246,3,60
7247,7247,2,309
7248,7248,3,46
7249,7249,3,79
7250,7250,3,79
7251,7251,6,108
7252,7252,3,79
7253,7253,3,32
7254,7254,3,33
7255,7255,6,89
7256,7256,2,281
7257,7257,2,282
7258,7258,6,65
7259,7259,6,58
7260,7260,6,83
7261,7261,6,182
7262,7262,2,189
7263,7263,2,326
7264,7264,2,184
7265,7265,2,292
7266,7266,2,164
7267,7267,2,27
7268,7268,2,420
7269,7269,2,19
7270,7270,2,309
7271,7271,2,323
7272,7272,5,465
7273,7273,5,466
7274,7274,6,50
7275,7275,3,75
7276,7276,5,369
7277,7277,1,303
7278,7278,1,464
7279,7279,1,458
7280,7280,4,330
7281,7281,6,51
7282,7282,6,49
7283,7283,5,299
7284,7284,5,333
7285,7285,5,318
7286,7286,5,274
7287,7287,5,277
7288,7288,4,419
7289,7289,5,279
7290,7290,5,368
7291,7291,5,462
7292,7292,5,399
7293,7293,6,80
7294,7294,6,111
7295,7295,6,105
7296,7296,6,106
7297,7297,4,327
7298,7298,2,314
7299,7299,2,420
7300,7300,1,312
7301,7301,1,286
7302,7302,1,28
7303,7303,1,1
7304,7304,1,90
7305,7305,1,2
7306,7306,1,338
7307,7307,1,261
7308,7308,5,461
7309,7309,6,98
7310,7310,6,23
7311,7311,6,102
7312,7312,6,149
7313,7313,6,18
7314,7314,6,17
7315,7315,5,290
7316,7316,5,262
7317,7317,5,317
7318,7318,1,269
7319,7319,4,324
7320,7320,4,296
7321,7321,4,272
7322,7322,4,304
7323,7323,5,277
7324,7324,5,278
7325,7325,5,279
7326,7326,6,99
7327,7327,6,100
7328,7328,6,180
7329,7329,3,8
7330,7330,3,163
7331,7331,3,161
7332,7332,3,25
7333,7333,3,6
7334,7334,3,4
7335,7335,3,7
7336,7336,3,5
7337,7337,3,160
7338,7338,3,160
7339,7339,5,460
7340,7340,5,277
7341,7341,5,278
7342,7342,4,193
7343,7343,4,196
7344,7344,4,192
7345,7345,4,11
7346,7346,4,10
7347,7347,4,191
7348,7348,4,94
7349,7349,4,12
7350,7350,4,93
7351,7351,4,95
7352,7352,4,9
7353,7353,4,194
7354,7354,3,92
7355,7355,5,262
7356,7356,5,317
7357,7357,3,45
7358,7358,3,162
7359,7359,5,410
7360,7360,3,159
7361,7361,3,92
7362,7362,3,45
7363,7363,3,91
7364,7364,3,69
7365,7365,5,263
7366,7366,3,159
7367,7367,5,459
7368,7368,3,114
7369,7369,5,264
7370,7370,5,263
7371,7371,6,131
7372,7372,4,195
7373,7373,6,58
7374,7374,1,302
7375,7375,6,83
7376,7376,6,84
7377,7377,5,55
7378,7378,3,79
7379,7379,3,34
7380,7380,3,35
7381,7381,3,36
7382,7382,3,170
7383,7383,3,88
7384,7384,6,65
7385,7385,6,89
7386,7386,3,170
7387,7387,3,32
7388,7388,3,33
7389,7389,3,34
7390,7390,3,126
7391,7391,3,171
7392,7392,3,77
7393,7393,6,182
7394,7394,6,68
7395,7395,1,300
7396,7396,3,75
7397,7397,2,213
7398,7398,5,461
7399,7399,1,444
7400,7400,3,88
7401,7401,1,463
7402,7402,2,309
7403,7403,5,460
7404,7404,5,462
7405,7405,5,399
7406,7406,5,466
7407,7407,6,49
7408,7408,5,299
7409,7409,6,23
7410,7410,6,102
7411,7411,6,149
7412,7412,6,18
7413,7413,6,17
7414,7414,6,51
7415,7415,1,298
7416,7416,1,269
7417,7417,2,420
7418,7418,2,314
7419,7419,5,277
7420,7420,6,99
7421,7421,6,100
7422,7422,6,98
7423,7423,6,180
7424,7424,2,314
7425,7425,6,23
7426,7426,6,102
7427,7427,6,149
7428,7428,6,18
7429,7429,6,17
7430,7430,3,159
7431,7431,3,92
7432,7432,3,91
7433,7433,3,159
7434,7434,3,92
7435,7435,5,279
7436,7436,6,99
7437,7437,6,100
7438,7438,6,98
7439,7439,6,180
7440,7440,4,195
7441,7441,2,189
7442,7442,2,47
7443,7443,3,69
7444,7444,6,68
7445,7445,3,160
7446,7446,5,374
7447,7447,5,265
7448,7448,5,278
7449,7449,5,266
7450,7450,5,264
7451,7451,6,65
7452,7452,5,278
7453,7453,6,131
7454,7454,5,290
7455,7455,4,272
7456,7456,5,264
7457,7457,6,131
7458,7458,6,83
7459,7459,6,84
7460,7460,3,114
7461,7461,1,300
7462,7462,6,108
7463,7463,3,32
7464,7464,3,33
7465,7465,3,126
7466,7466,3,171
7467,7467,3,60
7468,7468,3,32
7469,7469,5,369
7470,7470,5,368
7471,7471,6,89
7472,7472,3,79
7473,7473,3,77
7474,7474,1,322
7475,7475,6,65
7476,7476,1,301
7477,7477,6,58
7478,7478,6,117
7479,7479,6,182
7480,7480,3,126
7481,7481,5,399
7482,7482,2,292
7483,7483,6,51
7484,7484,5,461
7485,7485,5,274
7486,7486,5,277
7487,7487,6,49
7488,7488,4,330
7489,7489,6,111
7490,7490,5,460
7491,7491,5,262
7492,7492,5,317
7493,7493,3,91
7494,7494,4,296
7495,7495,5,277
7496,7496,4,10
7497,7497,3,159
7498,7498,5,279
7499,7499,5,368
7500,7500,3,25
7501,7501,3,8
7502,7502,3,161
7503,7503,3,6
7504,7504,3,4
7505,7505,3,7
7506,7506,2,19
7507,7507,4,327
7508,7508,5,263
7509,7509,5,290
7510,7510,3,5
7511,7511,3,162
7512,7512,5,278
7513,7513,5,374
7514,7514,5,290
7515,7515,4,195
7516,7516,4,272
7517,7517,6,58
7518,7518,6,65
7519,7519,5,264
7520,7520,4,193
7521,7521,4,94
7522,7522,4,95
7523,7523,5,466
7524,7524,5,278
7525,7525,5,279
7526,7526,3,114
7527,7527,1,301
7528,7528,5,53
7529,7529,3,92
7530,7530,1,269
7531,7531,3,79
7532,7532,3,77
7533,7533,6,68
7534,7534,2,314
7535,7535,3,126
7536,7536,3,125
7537,7537,6,51
7538,7538,5,399
7539,7539,6,68
7540,7540,6,49
7541,7541,5,368
7542,7542,5,277
7543,7543,5,369
7544,7544,5,279
7545,7545,5,277
7546,7546,6,106
7547,7547,5,278
7548,7548,4,324
7549,7549,4,296
7550,7550,4,272
7551,7551,5,277
7552,7552,5,279
7553,7553,6,98
7554,7554,6,180
7555,7555,1,302
7556,7556,1,300
7557,7557,2,282
7558,7558,5,462
7559,7559,5,278
7560,7560,6,99
7561,7561,4,94
7562,7562,3,69
7563,7563,5,374
7564,7564,5,266
7565,7565,5,264
7566,7566,6,179
7567,7567,6,58
7568,7568,6,89
7569,7569,6,83
7570,7570,3,79
7571,7571,2,281
7572,7572,3,79
7573,7573,3,88
7574,7574,3,77
7575,7575,2,282
7576,7576,5,368
7577,7577,5,460
7578,7578,5,399
7579,7579,5,369
7580,7580,6,68
7581,7581,6,50
7582,7582,6,49
7583,7583,5,462
7584,7584,5,332
7585,7585,6,105
7586,7586,5,277
7587,7587,6,99
7588,7588,1,467
7589,7589,5,335
7590,7590,4,327
7591,7591,5,278
7592,7592,3,159
7593,7593,3,159
7594,7594,1,301
7595,7595,2,19
7596,7596,5,139
7597,7597,5,400
7598,7598,5,451
7599,7599,3,79
7600,7600,3,79
7601,7601,6,65
7602,7602,6,220
7603,7603,3,140
7604,7604,3,46
7605,7605,3,77
7606,7606,3,126
7607,7607,3,88
7608,7608,5,460
7609,7609,6,212
7610,7610,6,100
7611,7611,1,468
7612,7612,1,444
7613,7613,6,99
7614,7614,6,100
7615,7615,5,443
7616,7616,1,300
7617,7617,6,127
7618,7618,6,89
7619,7619,6,131
7620,7620,6,131
7621,7621,6,222
7622,7622,3,77
7623,7623,5,462
7624,7624,2,19
7625,7625,2,282
7626,7626,6,50
7627,7627,5,278
7628,7628,6,180
7629,7629,2,281
7630,7630,5,139
7631,7631,5,290
7632,7632,6,89
7633,7633,3,46
7634,7634,3,114
7635,7635,6,108
7636,7636,3,77
7637,7637,3,46
7638,7638,1,301
7639,7639,2,281
7640,7640,6,80
7641,7641,6,111
7642,7642,1,300
7643,7643,6,99
7644,7644,6,100
7645,7645,6,98
7646,7646,6,23
7647,7647,6,102
7648,7648,6,180
7649,7649,6,149
7650,7650,6,18
7651,7651,6,17
7652,7652,5,277
7653,7653,5,279
7654,7654,5,278
7655,7655,6,89
7656,7656,3,160
7657,7657,3,92
7658,7658,3,159
7659,7659,3,8
7660,7660,3,161
7661,7661,3,6
7662,7662,3,4
7663,7663,3,7
7664,7664,3,91
7665,7665,6,89
7666,7666,3,5
7667,7667,3,162
7668,7668,3,114
7669,7669,3,79
7670,7670,3,77
7671,7671,3,75
7672,7672,2,189
7673,7673,6,68
7674,7674,5,368
7675,7675,2,19
7676,7676,5,277
7677,7677,6,50
7678,7678,1,302
7679,7679,1,300
7680,7680,5,290
7681,7681,6,99
7682,7682,6,100
7683,7683,6,23
7684,7684,6,102
7685,7685,6,180
7686,7686,6,149
7687,7687,6,18
7688,7688,6,17
7689,7689,6,98
7690,7690,5,399
7691,7691,6,89
7692,7692,5,278
7693,7693,6,220
7694,7694,5,278
7695,7695,3,79
7696,7696,3,126
7697,7697,3,140
7698,7698,3,159
7699,7699,3,34
7700,7700,3,35
7701,7701,6,89
7702,7702,1,301
7703,7703,1,322
7704,7704,6,182
7705,7705,3,125
7706,7706,2,314
7707,7707,5,299
7708,7708,5,466
7709,7709,5,318
7710,7710,2,282
7711,7711,5,279
7712,7712,5,277
7713,7713,5,368
7714,7714,5,277
7715,7715,1,301
7716,7716,6,98
7717,7717,5,399
7718,7718,3,8
7719,7719,3,161
7720,7720,3,6
7721,7721,3,4
7722,7722,3,7
7723,7723,3,5
7724,7724,3,91
7725,7725,3,91
7726,7726,3,162
7727,7727,5,290
7728,7728,5,335
7729,7729,6,84
7730,7730,5,278
7731,7731,5,277
7732,7732,4,10
7733,7733,6,131
7734,7734,3,114
7735,7735,6,89
7736,7736,3,170
7737,7737,3,46
7738,7738,3,34
7739,7739,3,77
7740,7740,6,182
7741,7741,2,281
7742,7742,3,162
7743,7743,3,46
7744,7744,3,114
7745,7745,1,458
7746,7746,3,46
7747,7747,3,125
7748,7748,6,212
7749,7749,2,281
7750,7750,6,84
7751,7751,5,277
7752,7752,5,333
7753,7753,5,278
7754,7754,5,290
7755,7755,6,89
7756,7756,6,108
7757,7757,3,77
7758,7758,3,46
7759,7759,5,279
7760,7760,6,58
7761,7761,6,99
7762,7762,6,100
7763,7763,6,98
7764,7764,6,23
7765,7765,6,102
7766,7766,6,180
7767,7767,6,149
7768,7768,6,18
7769,7769,6,17
7770,7770,3,159
7771,7771,3,91
7772,7772,6,65
7773,7773,6,89
7774,7774,6,89
7775,7775,3,171
7776,7776,2,47
7777,7777,5,277
7778,7778,5,333
7779,7779,5,332
7780,7780,5,318
7781,7781,5,335
7782,7782,5,279
7783,7783,5,274
7784,7784,5,53
7785,7785,1,303
7786,7786,1,458
7787,7787,3,88
7788,7788,5,279
7789,7789,5,277
7790,7790,5,299
7791,7791,1,444
7792,7792,6,50
7793,7793,5,459
7794,7794,5,139
7795,7795,5,451
7796,7796,5,278
7797,7797,5,262
7798,7798,5,317
7799,7799,5,400
7800,7800,5,265
7801,7801,5,290
7802,7802,5,263
7803,7803,5,374
7804,7804,5,266
7805,7805,5,278
7806,7806,1,90
7807,7807,1,2
7808,7808,5,264
7809,7809,3,160
7810,7810,1,28
7811,7811,1,1
7812,7812,5,278
7813,7813,1,312
7814,7814,1,286
7815,7815,1,261
7816,7816,1,298
7817,7817,6,84
7818,7818,6,83
7819,7819,1,300
7820,7820,1,301
7821,7821,1,302
7822,7822,1,269
7823,7823,1,322
7824,7824,3,77
7825,7825,5,299
7826,7826,5,443
7827,7827,2,420
7828,7828,5,461
7829,7829,5,333
7830,7830,5,279
7831,7831,5,374
7832,7832,5,274
7833,7833,5,290
7834,7834,5,278
7835,7835,5,290
7836,7836,5,335
7837,7837,5,277
7838,7838,1,28
7839,7839,6,65
7840,7840,6,58
7841,7841,6,84
7842,7842,5,318
7843,7843,5,277
7844,7844,6,83
7845,7845,3,46
7846,7846,6,89
7847,7847,3,79
7848,7848,3,79
7849,7849,5,277
7850,7850,5,318
7851,7851,5,333
7852,7852,6,179
7853,7853,6,65
7854,7854,6,58
7855,7855,4,205
7856,7856,4,121
7857,7857,5,264
7858,7858,1,1
7859,7859,6,83
7860,7860,6,84
7861,7861,1,90
7862,7862,1,2
7863,7863,1,338
7864,7864,5,274
7865,7865,1,302
7866,7866,1,300
7867,7867,5,278
7868,7868,2,164
7869,7869,6,65
7870,7870,5,278
7871,7871,1,298
7872,7872,4,205
7873,7873,4,121
7874,7874,1,301
7875,7875,5,279
7876,7876,5,139
7877,7877,6,58
7878,7878,1,302
7879,7879,1,300
7880,7880,3,79
7881,7881,2,27
7882,7882,2,164
7883,7883,5,335
7884,7884,5,290
7885,7885,5,279
7886,7886,5,274
7887,7887,2,19
7888,7888,5,400
7889,7889,5,459
7890,7890,5,333
7891,7891,5,265
7892,7892,5,263
7893,7893,5,264
7894,7894,5,266
7895,7895,5,451
7896,7896,5,374
7897,7897,6,89
7898,7898,3,79
7899,7899,1,301
7900,7900,6,65
7901,7901,5,278
7902,7902,1,300
7903,7903,5,299
7904,7904,5,279
7905,7905,6,83
7906,7906,4,121
7907,7907,4,93
7908,7908,1,322
7909,7909,6,182
7910,7910,2,189
7911,7911,4,327
7912,7912,3,92
7913,7913,3,92
7914,7914,5,400
7915,7915,3,25
7916,7916,4,192
7917,7917,3,45
7918,7918,4,191
7919,7919,4,94
7920,7920,5,265
7921,7921,5,290
7922,7922,5,263
7923,7923,5,262
7924,7924,5,317
7925,7925,5,264
7926,7926,5,266
7927,7927,6,58
7928,7928,3,79
7929,7929,1,301
7930,7930,3,32
7931,7931,3,60
7932,7932,6,89
7933,7933,6,182
7934,7934,5,399
7935,7935,5,299
7936,7936,5,53
7937,7937,2,281
7938,7938,5,400
7939,7939,5,290
7940,7940,4,205
7941,7941,1,300
7942,7942,1,302
7943,7943,1,301
7944,7944,3,140
7945,7945,5,278
7946,7946,5,279
7947,7947,5,279
7948,7948,5,277
7949,7949,5,277
7950,7950,5,318
7951,7951,6,84
7952,7952,6,108
7953,7953,1,301
7954,7954,6,80
7955,7955,6,111
7956,7956,6,105
7957,7957,6,106
7958,7958,5,53
7959,7959,6,84
7960,7960,6,102
7961,7961,4,202
7962,7962,1,322
7963,7963,6,218
7964,7964,6,123
7965,7965,1,301
7966,7966,5,278
7967,7967,5,278
7968,7968,6,182
7969,7969,2,267
7970,7970,5,345
7971,7971,5,339
7972,7972,1,469
7973,7973,1,470
7974,7974,4,419
7975,7975,2,224
7976,7976,5,471
7977,7977,5,240
7978,7978,5,453
7979,7979,5,237
7980,7980,5,241
7981,7981,5,344
7982,7982,5,435
7983,7983,5,226
7984,7984,2,282
7985,7985,5,279
7986,7986,5,318
7987,7987,5,456
7988,7988,1,228
7989,7989,1,229
7990,7990,5,438
7991,7991,6,98
7992,7992,6,80
7993,7993,5,356
7994,7994,4,195
7995,7995,4,95
7996,7996,5,369
7997,7997,3,243
7998,7998,3,260
7999,7999,3,243
8000,8000,1,359
8001,8001,5,462
8002,8002,3,140
8003,8003,2,224
8004,8004,3,75
8005,8005,5,465
8006,8006,5,438
8007,8007,5,356
8008,8008,5,456
8009,8009,1,268
8010,8010,3,160
8011,8011,3,159
8012,8012,3,92
8013,8013,6,179
8014,8014,3,8
8015,8015,3,161
8016,8016,3,25
8017,8017,3,6
8018,8018,3,4
8019,8019,3,7
8020,8020,3,91
8021,8021,3,45
8022,8022,3,163
8023,8023,3,5
8024,8024,6,58
8025,8025,3,162
8026,8026,3,46
8027,8027,3,260
8028,8028,6,73
8029,8029,3,34
8030,8030,3,35
8031,8031,3,36
8032,8032,3,171
8033,8033,3,32
8034,8034,5,460
8035,8035,3,77
8036,8036,5,438
8037,8037,5,344
8038,8038,5,339
8039,8039,5,369
8040,8040,6,99
8041,8041,6,100
8042,8042,6,283
8043,8043,1,268
8044,8044,2,164
8045,8045,5,453
8046,8046,5,435
8047,8047,6,65
8048,8048,6,102
8049,8049,6,180
8050,8050,6,149
8051,8051,6,58
8052,8052,6,80
8053,8053,3,163
8054,8054,6,217
8055,8055,1,28
8056,8056,1,1
8057,8057,6,84
8058,8058,6,58
8059,8059,3,46
8060,8060,5,456
8061,8061,6,87
8062,8062,3,60
8063,8063,3,472
8064,8064,3,473
8065,8065,4,474
8066,8066,5,475
8067,8067,5,476
8068,8068,6,477
8069,8069,6,478
8070,8070,6,479
8071,8071,4,480
8072,8072,6,481
8073,8073,3,482
8074,8074,3,483
8075,8075,1,484
8076,8076,1,485
8077,8077,2,486
8078,8078,5,487
8079,8079,3,488
8080,8080,3,489
8081,8081,5,490
8082,8082,5,491
8083,8083,6,492
8084,8084,2,493
8085,8085,3,494
8086,8086,5,495
8087,8087,5,496
8088,8088,5,497
8089,8089,5,498
8090,8090,4,480
8091,8091,6,499
8092,8092,6,500
8093,8093,3,501
8094,8094,6,499
8095,8095,4,480
8096,8096,3,502
8097,8097,3,503
8098,8098,6,504
8099,8099,5,505
8100,8100,2,486
8101,8101,4,506
8102,8102,3,507
8103,8103,6,508
8104,8104,1,509
8105,8105,3,503
8106,8106,3,510
8107,8107,3,511
8108,8108,6,504
8109,8109,3,503
8110,8110,6,504
8111,8111,3,512
8112,8112,3,507
8113,8113,5,513
8114,8114,3,511
8115,8115,3,507
8116,8116,6,514
8117,8117,3,503
8118,8118,3,515
8119,8119,4,516
8120,8120,3,507
8121,8121,1,517
8122,8122,6,514
